Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude
32 °C,661 rpm,21 %,0 %,48 °C,90 °C,-2 %,0.16 V,970 mbar,14.15 V,0 %,11 %,11 %,0.10 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,666 rpm,21 %,0 %,48 °C,91 °C,-1 %,0.16 V,970 mbar,14.15 V,0 %,11 %,11 %,0.62 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,670 rpm,21 %,0 %,48 °C,90 °C,-3 %,0.16 V,970 mbar,14.05 V,0 %,11 %,11 %,0.67 V,-3 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,662 rpm,20 %,0 %,48 °C,90 °C,-2 %,0.16 V,970 mbar,14.05 V,0 %,11 %,11 %,0.10 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,657 rpm,21 %,0 %,48 °C,90 °C,-1 %,0.16 V,970 mbar,14.15 V,0 %,11 %,11 %,0.16 V,-1 %,310 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,662 rpm,20 %,0 %,48 °C,91 °C,-1 %,0.16 V,970 mbar,14.15 V,0 %,11 %,11 %,0.71 V,-2 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,660 rpm,20 %,0 %,48 °C,90 °C,-3 %,0.17 V,970 mbar,14.24 V,0 %,11 %,11 %,0.69 V,-3 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,668 rpm,21 %,0 %,48 °C,90 °C,-2 %,0.16 V,970 mbar,14.15 V,0 %,11 %,11 %,0.09 V,-2 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,668 rpm,21 %,0 %,48 °C,90 °C,-1 %,0.16 V,970 mbar,14.15 V,0 %,11 %,11 %,0.11 V,-1 %,310 mbar,Malha fechada null,17 %,0 null,177 m
32 °C,655 rpm,21 %,0 %,48 °C,90 °C,0 %,0.16 V,970 mbar,14.05 V,0 %,11 %,11 %,0.69 V,0 %,310 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,662 rpm,20 %,0 %,48 °C,90 °C,-2 %,0.16 V,970 mbar,14.05 V,0 %,11 %,11 %,0.71 V,-2 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,657 rpm,20 %,0 %,48 °C,90 °C,-3 %,0.17 V,970 mbar,14.15 V,0 %,11 %,11 %,0.60 V,-3 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,660 rpm,20 %,0 %,48 °C,90 °C,-2 %,0.17 V,970 mbar,14.15 V,0 %,11 %,11 %,0.09 V,-1 %,310 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,667 rpm,20 %,0 %,48 °C,90 °C,-1 %,0.17 V,970 mbar,14.05 V,0 %,11 %,11 %,0.34 V,0 %,310 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,661 rpm,20 %,0 %,,,,,,,,,,,,,,,,177 m
,653 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,655 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,666 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,665 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,657 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,659 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,661 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,657 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,662 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,660 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,661 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,661 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,661 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,664 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,652 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,661 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,666 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,670 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,650 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,662 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,659 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,653 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,670 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,666 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,665 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,658 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,660 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,664 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,659 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,658 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,664 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,656 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,657 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,661 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,658 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,657 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,659 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,657 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,656 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,659 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,656 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,659 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,656 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,656 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,659 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,656 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,653 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,658 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,659 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,660 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,666 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,654 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,663 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,664 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,662 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,663 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,659 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,660 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,663 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,661 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,657 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,657 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,657 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,660 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,659 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,658 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,659 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,661 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,660 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,664 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,663 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,658 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,661 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
,666 rpm,20 %,,,90 °C,,,,,,,,,,,,,,177 m
32 °C,662 rpm,20 %,0 %,48 °C,90 °C,1 %,0.18 V,970 mbar,14.05 V,0 %,11 %,11 %,0.71 V,-2 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,660 rpm,20 %,0 %,48 °C,90 °C,-2 %,0.24 V,970 mbar,14.15 V,0 %,11 %,11 %,0.70 V,-2 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,657 rpm,20 %,0 %,48 °C,90 °C,-3 %,0.36 V,970 mbar,14.15 V,0 %,11 %,11 %,0.11 V,-1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,663 rpm,20 %,0 %,48 °C,90 °C,-1 %,0.35 V,970 mbar,14.15 V,0 %,11 %,11 %,0.10 V,0 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,665 rpm,20 %,0 %,48 °C,90 °C,0 %,0.33 V,970 mbar,14.15 V,0 %,11 %,11 %,0.18 V,1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,663 rpm,20 %,0 %,48 °C,90 °C,1 %,0.30 V,970 mbar,14.05 V,0 %,11 %,11 %,0.70 V,-1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,656 rpm,20 %,0 %,48 °C,90 °C,-2 %,0.32 V,970 mbar,14.15 V,0 %,11 %,11 %,0.69 V,-2 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,656 rpm,20 %,0 %,48 °C,90 °C,-2 %,0.51 V,970 mbar,14.05 V,0 %,11 %,11 %,0.63 V,-2 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,660 rpm,20 %,0 %,48 °C,90 °C,-1 %,0.45 V,970 mbar,14.15 V,0 %,11 %,11 %,0.09 V,-1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,664 rpm,20 %,0 %,48 °C,90 °C,0 %,0.42 V,970 mbar,14.15 V,0 %,11 %,11 %,0.12 V,0 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,658 rpm,20 %,0 %,48 °C,90 °C,1 %,0.39 V,970 mbar,14.15 V,0 %,11 %,11 %,0.69 V,-2 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,661 rpm,20 %,0 %,48 °C,90 °C,-2 %,0.46 V,970 mbar,14.24 V,0 %,11 %,11 %,0.68 V,-2 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,664 rpm,20 %,0 %,48 °C,90 °C,-2 %,0.51 V,970 mbar,14.15 V,0 %,11 %,11 %,0.10 V,-1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,670 rpm,20 %,0 %,48 °C,90 °C,0 %,0.42 V,970 mbar,14.15 V,0 %,11 %,11 %,0.10 V,0 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,663 rpm,20 %,0 %,48 °C,90 °C,1 %,0.40 V,970 mbar,14.05 V,0 %,11 %,11 %,0.43 V,1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,663 rpm,20 %,0 %,49 °C,90 °C,-1 %,0.38 V,970 mbar,14.05 V,0 %,11 %,11 %,0.70 V,-1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,657 rpm,20 %,0 %,48 °C,91 °C,-2 %,0.51 V,970 mbar,14.15 V,0 %,11 %,11 %,0.67 V,-2 %,290 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,657 rpm,19 %,0 %,49 °C,91 °C,-2 %,0.52 V,970 mbar,14.15 V,0 %,11 %,11 %,0.35 V,-1 %,290 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,654 rpm,19 %,0 %,49 °C,90 °C,0 %,0.47 V,970 mbar,14.05 V,0 %,11 %,11 %,0.12 V,0 %,290 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,659 rpm,19 %,0 %,49 °C,90 °C,1 %,0.45 V,970 mbar,14.05 V,0 %,11 %,11 %,0.66 V,1 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,657 rpm,19 %,0 %,49 °C,90 °C,-2 %,0.46 V,970 mbar,14.05 V,0 %,11 %,11 %,0.65 V,-2 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,662 rpm,19 %,0 %,49 °C,90 °C,0 %,0.50 V,970 mbar,14.05 V,0 %,11 %,11 %,0.10 V,0 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,660 rpm,20 %,0 %,49 °C,90 °C,1 %,0.48 V,970 mbar,14.05 V,0 %,11 %,11 %,0.17 V,2 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,656 rpm,20 %,0 %,49 °C,91 °C,2 %,0.46 V,970 mbar,14.15 V,0 %,11 %,11 %,0.69 V,-1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,664 rpm,20 %,0 %,49 °C,91 °C,-1 %,0.50 V,970 mbar,14.05 V,0 %,11 %,11 %,0.69 V,-2 %,290 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,657 rpm,19 %,0 %,49 °C,90 °C,-2 %,0.54 V,970 mbar,14.05 V,0 %,11 %,11 %,0.15 V,0 %,290 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,655 rpm,19 %,0 %,49 °C,90 °C,1 %,0.50 V,970 mbar,14.15 V,0 %,11 %,11 %,0.18 V,1 %,290 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,653 rpm,19 %,0 %,49 °C,91 °C,-1 %,0.48 V,970 mbar,14.05 V,0 %,11 %,11 %,0.68 V,-2 %,290 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,661 rpm,19 %,0 %,49 °C,91 °C,-2 %,0.51 V,970 mbar,14.05 V,0 %,11 %,11 %,0.11 V,0 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,665 rpm,20 %,0 %,49 °C,91 °C,0 %,0.49 V,970 mbar,14.15 V,0 %,11 %,11 %,0.09 V,1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,667 rpm,20 %,0 %,49 °C,90 °C,2 %,0.50 V,970 mbar,14.05 V,0 %,11 %,11 %,0.45 V,2 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,665 rpm,20 %,0 %,49 °C,91 °C,0 %,0.47 V,970 mbar,14.15 V,0 %,11 %,11 %,0.72 V,-1 %,290 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,656 rpm,19 %,0 %,49 °C,91 °C,-2 %,0.57 V,970 mbar,14.05 V,0 %,11 %,11 %,0.67 V,-2 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,658 rpm,19 %,0 %,49 °C,91 °C,-2 %,0.56 V,970 mbar,14.05 V,0 %,11 %,11 %,0.11 V,0 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,662 rpm,19 %,0 %,49 °C,90 °C,0 %,0.52 V,970 mbar,14.15 V,0 %,11 %,11 %,0.13 V,1 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,660 rpm,19 %,0 %,49 °C,90 °C,1 %,0.52 V,970 mbar,14.05 V,0 %,11 %,11 %,0.69 V,-1 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,658 rpm,19 %,0 %,49 °C,90 °C,-2 %,0.53 V,970 mbar,14.15 V,0 %,11 %,11 %,0.12 V,0 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,665 rpm,20 %,0 %,49 °C,91 °C,1 %,0.51 V,970 mbar,14.05 V,0 %,11 %,11 %,0.11 V,1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,660 rpm,20 %,0 %,49 °C,91 °C,2 %,0.51 V,970 mbar,14.15 V,0 %,11 %,11 %,0.65 V,2 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,659 rpm,20 %,0 %,49 °C,91 °C,-1 %,0.50 V,970 mbar,14.05 V,0 %,11 %,11 %,0.72 V,-1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,661 rpm,19 %,0 %,49 °C,91 °C,-2 %,0.57 V,970 mbar,14.05 V,0 %,11 %,11 %,0.67 V,-2 %,290 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,659 rpm,19 %,0 %,49 °C,91 °C,-2 %,0.56 V,970 mbar,14.05 V,0 %,11 %,11 %,0.11 V,-1 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,659 rpm,19 %,0 %,49 °C,91 °C,0 %,0.53 V,970 mbar,14.15 V,0 %,11 %,11 %,0.10 V,1 %,290 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,663 rpm,19 %,0 %,49 °C,91 °C,1 %,0.52 V,970 mbar,14.05 V,0 %,11 %,11 %,0.17 V,2 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,667 rpm,20 %,0 %,49 °C,91 °C,-1 %,0.51 V,970 mbar,13.96 V,0 %,11 %,11 %,0.69 V,-1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,655 rpm,20 %,0 %,49 °C,92 °C,-2 %,0.53 V,970 mbar,13.96 V,0 %,11 %,11 %,0.40 V,0 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,659 rpm,19 %,0 %,49 °C,91 °C,1 %,0.51 V,970 mbar,14.05 V,0 %,11 %,11 %,0.22 V,1 %,290 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,660 rpm,19 %,0 %,49 °C,92 °C,-1 %,0.51 V,970 mbar,14.05 V,0 %,11 %,11 %,0.71 V,-1 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,657 rpm,19 %,0 %,49 °C,91 °C,-2 %,0.58 V,970 mbar,14.15 V,0 %,11 %,11 %,0.58 V,-2 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,658 rpm,19 %,0 %,49 °C,91 °C,0 %,0.55 V,970 mbar,14.05 V,0 %,11 %,11 %,0.10 V,1 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,664 rpm,19 %,0 %,49 °C,91 °C,1 %,0.53 V,970 mbar,14.05 V,0 %,11 %,11 %,0.67 V,1 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,660 rpm,19 %,0 %,49 °C,92 °C,-1 %,0.55 V,970 mbar,14.15 V,0 %,11 %,11 %,0.68 V,-2 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,661 rpm,19 %,0 %,49 °C,92 °C,-2 %,0.57 V,970 mbar,14.05 V,0 %,11 %,11 %,0.11 V,0 %,290 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,664 rpm,19 %,0 %,49 °C,92 °C,1 %,0.54 V,970 mbar,14.05 V,0 %,11 %,11 %,0.13 V,1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,660 rpm,19 %,0 %,49 °C,92 °C,2 %,0.54 V,970 mbar,14.05 V,0 %,11 %,11 %,0.70 V,-1 %,290 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,659 rpm,19 %,0 %,49 °C,91 °C,-2 %,0.57 V,970 mbar,14.05 V,0 %,11 %,11 %,0.67 V,-2 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,657 rpm,19 %,0 %,49 °C,92 °C,0 %,0.56 V,970 mbar,14.05 V,0 %,11 %,11 %,0.10 V,0 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,660 rpm,19 %,0 %,51 °C,92 °C,1 %,0.55 V,970 mbar,14.15 V,0 %,11 %,11 %,0.19 V,1 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,663 rpm,19 %,0 %,51 °C,91 °C,-1 %,0.54 V,970 mbar,14.15 V,0 %,11 %,11 %,0.68 V,-1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,664 rpm,20 %,0 %,51 °C,91 °C,-2 %,0.54 V,970 mbar,14.05 V,0 %,11 %,11 %,0.28 V,0 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,667 rpm,20 %,0 %,51 °C,92 °C,1 %,0.52 V,970 mbar,14.05 V,0 %,11 %,11 %,0.12 V,1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,660 rpm,20 %,0 %,51 °C,91 °C,2 %,0.53 V,970 mbar,13.96 V,0 %,11 %,11 %,0.68 V,0 %,290 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,664 rpm,19 %,0 %,51 °C,91 °C,-1 %,0.55 V,970 mbar,14.15 V,0 %,11 %,11 %,0.70 V,-1 %,290 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,657 rpm,19 %,0 %,51 °C,91 °C,-2 %,0.57 V,970 mbar,14.15 V,0 %,11 %,11 %,0.10 V,0 %,290 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,661 rpm,20 %,0 %,51 °C,92 °C,1 %,0.55 V,970 mbar,14.15 V,0 %,11 %,11 %,0.11 V,1 %,300 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,660 rpm,20 %,0 %,51 °C,92 °C,2 %,0.54 V,970 mbar,14.15 V,3 %,13 %,13 %,0.78 V,-1 %,390 mbar,Malha fechada null,24 %,0 null,177 m
32 °C,1081 rpm,28 %,0 %,51 °C,92 °C,-2 %,0.67 V,970 mbar,14.15 V,2 %,13 %,13 %,0.08 V,-1 %,270 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,1583 rpm,17 %,0 %,51 °C,92 °C,1 %,0.58 V,970 mbar,14.15 V,2 %,13 %,13 %,0.06 V,2 %,220 mbar,Malha fechada null,14 %,0 null,177 m
32 °C,1588 rpm,16 %,0 %,51 °C,92 °C,2 %,0.55 V,970 mbar,14.15 V,2 %,13 %,13 %,0.06 V,3 %,220 mbar,Malha fechada null,14 %,0 null,177 m
32 °C,1550 rpm,16 %,0 %,51 °C,92 °C,5 %,0.53 V,970 mbar,14.15 V,3 %,13 %,13 %,0.06 V,5 %,220 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,1577 rpm,16 %,0 %,51 °C,92 °C,6 %,0.42 V,970 mbar,14.15 V,3 %,13 %,13 %,0.10 V,8 %,230 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,1623 rpm,17 %,0 %,51 °C,92 °C,6 %,0.51 V,970 mbar,14.15 V,3 %,14 %,13 %,0.71 V,5 %,250 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,1723 rpm,18 %,0 %,51 °C,92 °C,4 %,0.57 V,970 mbar,14.15 V,3 %,14 %,14 %,0.74 V,3 %,250 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,1839 rpm,17 %,0 %,51 °C,91 °C,2 %,0.55 V,970 mbar,14.15 V,3 %,14 %,14 %,0.39 V,0 %,240 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,1866 rpm,17 %,0 %,51 °C,91 °C,4 %,0.51 V,970 mbar,14.15 V,3 %,14 %,14 %,0.67 V,4 %,240 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,1905 rpm,16 %,0 %,51 °C,92 °C,1 %,0.54 V,970 mbar,14.15 V,4 %,14 %,14 %,0.09 V,4 %,230 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,1917 rpm,16 %,0 %,51 °C,91 °C,5 %,0.54 V,970 mbar,14.15 V,3 %,14 %,14 %,0.71 V,3 %,230 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,1923 rpm,16 %,0 %,51 °C,91 °C,4 %,0.51 V,970 mbar,14.05 V,4 %,14 %,14 %,0.14 V,5 %,230 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,1925 rpm,16 %,0 %,51 °C,91 °C,2 %,0.56 V,970 mbar,14.15 V,4 %,14 %,14 %,0.09 V,4 %,230 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,1920 rpm,16 %,0 %,51 °C,91 °C,5 %,0.54 V,970 mbar,14.15 V,4 %,15 %,14 %,0.68 V,2 %,240 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,1972 rpm,17 %,0 %,51 °C,91 °C,4 %,0.53 V,970 mbar,14.15 V,4 %,15 %,14 %,0.73 V,2 %,240 mbar,Malha fechada null,16 %,0 null,177 m
32 °C,2031 rpm,17 %,0 %,51 °C,91 °C,1 %,0.58 V,970 mbar,14.24 V,4 %,15 %,15 %,0.15 V,3 %,240 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,2132 rpm,16 %,0 %,51 °C,91 °C,4 %,0.54 V,970 mbar,14.15 V,4 %,15 %,15 %,0.15 V,5 %,220 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,2164 rpm,16 %,0 %,51 °C,91 °C,3 %,0.54 V,970 mbar,14.15 V,4 %,15 %,15 %,0.10 V,5 %,220 mbar,Malha fechada null,14 %,0 null,177 m
32 °C,2179 rpm,16 %,0 %,51 °C,92 °C,4 %,0.54 V,970 mbar,14.15 V,4 %,15 %,15 %,0.68 V,2 %,220 mbar,Malha fechada null,14 %,0 null,177 m
32 °C,2183 rpm,16 %,0 %,51 °C,92 °C,5 %,0.53 V,970 mbar,14.15 V,4 %,15 %,15 %,0.72 V,4 %,220 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,2193 rpm,16 %,0 %,51 °C,92 °C,2 %,0.51 V,970 mbar,14.15 V,4 %,15 %,15 %,0.09 V,5 %,220 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,2187 rpm,16 %,0 %,51 °C,92 °C,3 %,0.54 V,970 mbar,14.15 V,4 %,15 %,15 %,0.63 V,2 %,220 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,2191 rpm,16 %,0 %,51 °C,92 °C,5 %,0.42 V,970 mbar,14.24 V,4 %,15 %,15 %,0.74 V,3 %,220 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,2218 rpm,16 %,0 %,51 °C,92 °C,2 %,0.47 V,970 mbar,14.15 V,4 %,15 %,15 %,0.11 V,3 %,220 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,2235 rpm,16 %,0 %,51 °C,92 °C,2 %,0.48 V,970 mbar,14.15 V,4 %,15 %,15 %,0.36 V,2 %,220 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,2231 rpm,16 %,0 %,49 °C,92 °C,3 %,0.37 V,970 mbar,14.15 V,4 %,15 %,15 %,0.73 V,1 %,220 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,2257 rpm,16 %,0 %,51 °C,92 °C,2 %,0.33 V,970 mbar,14.15 V,4 %,15 %,15 %,0.18 V,3 %,220 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,2273 rpm,16 %,0 %,51 °C,92 °C,2 %,0.21 V,970 mbar,14.15 V,4 %,15 %,15 %,0.09 V,3 %,220 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,2282 rpm,16 %,0 %,51 °C,92 °C,4 %,0.15 V,970 mbar,14.15 V,4 %,15 %,15 %,0.71 V,2 %,220 mbar,Malha fechada null,15 %,0 null,177 m
32 °C,2284 rpm,16 %,0 %,49 °C,92 °C,3 %,0.10 V,970 mbar,14.15 V,4 %,15 %,15 %,0.71 V,4 %,220 mbar,Malha fechada null,15 %,0 null,177 m
