Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude
,821 rpm,49 %,,,95 °C,,,,,,,,,,,,,,0 m
,870 rpm,53 %,,,95 °C,,,,,,,,,,,,,,0 m
,1035 rpm,54 %,,,95 °C,,,,,,,,,,,,,,0 m
,1112 rpm,54 %,,,95 °C,,,,,,,,,,,,,,0 m
,1196 rpm,53 %,,,95 °C,,,,,,,,,,,,,,0 m
,1245 rpm,53 %,,,95 °C,,,,,,,,,,,,,,0 m
,1232 rpm,51 %,,,95 °C,,,,,,,,,,,,,,0 m
,1203 rpm,53 %,,,95 °C,,,,,,,,,,,,,,0 m
,1188 rpm,69 %,,,95 °C,,,,,,,,,,,,,,0 m
,1267 rpm,85 %,,,96 °C,,,,,,,,,,,,,,0 m
,1405 rpm,85 %,,,96 °C,,,,,,,,,,,,,,0 m
,1515 rpm,85 %,,,95 °C,,,,,,,,,,,,,,0 m
,1570 rpm,84 %,,,95 °C,,,,,,,,,,,,,,0 m
,1660 rpm,81 %,,,95 °C,,,,,,,,,,,,,,0 m
,1728 rpm,81 %,,,95 °C,,,,,,,,,,,,,,0 m
,1740 rpm,80 %,,,95 °C,,,,,,,,,,,,,,0 m
,1757 rpm,79 %,,,95 °C,,,,,,,,,,,,,,0 m
,1795 rpm,77 %,,,95 °C,,,,,,,,,,,,,,0 m
,1835 rpm,77 %,,,95 °C,,,,,,,,,,,,,,0 m
,1857 rpm,77 %,,,95 °C,,,,,,,,,,,,,,0 m
,1895 rpm,81 %,,,95 °C,,,,,,,,,,,,,,0 m
,1958 rpm,82 %,,,95 °C,,,,,,,,,,,,,,0 m
,2031 rpm,82 %,,,95 °C,,,,,,,,,,,,,,0 m
,2072 rpm,82 %,,,95 °C,,,,,,,,,,,,,,0 m
,2110 rpm,84 %,,,95 °C,,,,,,,,,,,,,,0 m
,2185 rpm,87 %,,,95 °C,,,,,,,,,,,,,,0 m
,2361 rpm,88 %,,,95 °C,,,,,,,,,,,,,,0 m
,2435 rpm,89 %,,,95 °C,,,,,,,,,,,,,,0 m
,2520 rpm,89 %,,,95 °C,,,,,,,,,,,,,,0 m
,2606 rpm,88 %,,,95 °C,,,,,,,,,,,,,,0 m
,2672 rpm,88 %,,,95 °C,,,,,,,,,,,,,,0 m
,2729 rpm,87 %,,,95 °C,,,,,,,,,,,,,,0 m
,2829 rpm,87 %,,,94 °C,,,,,,,,,,,,,,0 m
,3058 rpm,87 %,,,95 °C,,,,,,,,,,,,,,0 m
,3149 rpm,87 %,,,95 °C,,,,,,,,,,,,,,0 m
,3243 rpm,87 %,,,94 °C,,,,,,,,,,,,,,0 m
,3362 rpm,88 %,,,94 °C,,,,,,,,,,,,,,0 m
,3476 rpm,88 %,,,93 °C,,,,,,,,,,,,,,0 m
,3583 rpm,88 %,,,93 °C,,,,,,,,,,,,,,0 m
,3758 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,3854 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,3964 rpm,88 %,,,93 °C,,,,,,,,,,,,,,0 m
,4081 rpm,89 %,,,93 °C,,,,,,,,,,,,,,0 m
,4175 rpm,90 %,,,93 °C,,,,,,,,,,,,,,0 m
,4384 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,4464 rpm,77 %,,,93 °C,,,,,,,,,,,,,,0 m
,4505 rpm,65 %,,,93 °C,,,,,,,,,,,,,,0 m
,4470 rpm,45 %,,,93 °C,,,,,,,,,,,,,,0 m
,4320 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,4244 rpm,29 %,,,92 °C,,,,,,,,,,,,,,0 m
,4083 rpm,22 %,,,92 °C,,,,,,,,,,,,,,0 m
,3968 rpm,18 %,,,92 °C,,,,,,,,,,,,,,0 m
,3827 rpm,16 %,,,92 °C,,,,,,,,,,,,,,0 m
,3680 rpm,16 %,,,92 °C,,,,,,,,,,,,,,0 m
,3510 rpm,16 %,,,92 °C,,,,,,,,,,,,,,0 m
,3333 rpm,16 %,,,92 °C,,,,,,,,,,,,,,0 m
,3134 rpm,16 %,,,92 °C,,,,,,,,,,,,,,0 m
,2682 rpm,17 %,,,92 °C,,,,,,,,,,,,,,0 m
,2452 rpm,18 %,,,92 °C,,,,,,,,,,,,,,0 m
,2263 rpm,18 %,,,92 °C,,,,,,,,,,,,,,0 m
,2094 rpm,18 %,,,92 °C,,,,,,,,,,,,,,0 m
,1920 rpm,19 %,,,92 °C,,,,,,,,,,,,,,0 m
,1735 rpm,22 %,,,92 °C,,,,,,,,,,,,,,0 m
,1479 rpm,22 %,,,92 °C,,,,,,,,,,,,,,0 m
,1303 rpm,29 %,,,92 °C,,,,,,,,,,,,,,0 m
,1361 rpm,32 %,,,92 °C,,,,,,,,,,,,,,0 m
,1348 rpm,33 %,,,92 °C,,,,,,,,,,,,,,0 m
,1307 rpm,34 %,,,92 °C,,,,,,,,,,,,,,0 m
,1266 rpm,35 %,,,92 °C,,,,,,,,,,,,,,0 m
,1290 rpm,34 %,,,93 °C,,,,,,,,,,,,,,0 m
,1299 rpm,33 %,,,93 °C,,,,,,,,,,,,,,0 m
,1270 rpm,33 %,,,92 °C,,,,,,,,,,,,,,0 m
,1274 rpm,32 %,,,92 °C,,,,,,,,,,,,,,0 m
,1263 rpm,31 %,,,92 °C,,,,,,,,,,,,,,0 m
,1268 rpm,30 %,,,92 °C,,,,,,,,,,,,,,0 m
,1261 rpm,31 %,,,92 °C,,,,,,,,,,,,,,0 m
,1335 rpm,48 %,,,92 °C,,,,,,,,,,,,,,0 m
,1439 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,1739 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,1848 rpm,83 %,,,93 °C,,,,,,,,,,,,,,0 m
,1898 rpm,83 %,,,93 °C,,,,,,,,,,,,,,0 m
,1939 rpm,82 %,,,93 °C,,,,,,,,,,,,,,0 m
,1957 rpm,81 %,,,93 °C,,,,,,,,,,,,,,0 m
,2004 rpm,75 %,,,93 °C,,,,,,,,,,,,,,0 m
,2009 rpm,69 %,,,93 °C,,,,,,,,,,,,,,0 m
,1988 rpm,67 %,,,93 °C,,,,,,,,,,,,,,0 m
,1947 rpm,72 %,,,93 °C,,,,,,,,,,,,,,0 m
,1922 rpm,75 %,,,93 °C,,,,,,,,,,,,,,0 m
,1926 rpm,75 %,,,93 °C,,,,,,,,,,,,,,0 m
,1920 rpm,75 %,,,93 °C,,,,,,,,,,,,,,0 m
,1878 rpm,74 %,,,93 °C,,,,,,,,,,,,,,0 m
,1885 rpm,78 %,,,93 °C,,,,,,,,,,,,,,0 m
,1905 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,1947 rpm,83 %,,,93 °C,,,,,,,,,,,,,,0 m
,2062 rpm,76 %,,,93 °C,,,,,,,,,,,,,,0 m
,2077 rpm,55 %,,,93 °C,,,,,,,,,,,,,,0 m
,1825 rpm,50 %,,,93 °C,,,,,,,,,,,,,,0 m
,1648 rpm,45 %,,,93 °C,,,,,,,,,,,,,,0 m
,1583 rpm,37 %,,,93 °C,,,,,,,,,,,,,,0 m
,1522 rpm,33 %,,,93 °C,,,,,,,,,,,,,,0 m
,1495 rpm,29 %,,,93 °C,,,,,,,,,,,,,,0 m
,1402 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1329 rpm,24 %,,,93 °C,,,,,,,,,,,,,,0 m
,1217 rpm,23 %,,,93 °C,,,,,,,,,,,,,,0 m
,1100 rpm,22 %,,,93 °C,,,,,,,,,,,,,,0 m
,1013 rpm,24 %,,,93 °C,,,,,,,,,,,,,,0 m
,1061 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,1041 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,1001 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,985 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,965 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,959 rpm,25 %,,,94 °C,,,,,,,,,,,,,,0 m
,948 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,934 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,931 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,922 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,923 rpm,25 %,,,94 °C,,,,,,,,,,,,,,0 m
,916 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,898 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,889 rpm,25 %,,,94 °C,,,,,,,,,,,,,,0 m
,936 rpm,35 %,,,94 °C,,,,,,,,,,,,,,0 m
,1015 rpm,70 %,,,93 °C,,,,,,,,,,,,,,0 m
,1258 rpm,88 %,,,93 °C,,,,,,,,,,,,,,0 m
,1384 rpm,87 %,,,94 °C,,,,,,,,,,,,,,0 m
,1575 rpm,85 %,,,94 °C,,,,,,,,,,,,,,0 m
,1829 rpm,85 %,,,94 °C,,,,,,,,,,,,,,0 m
,1894 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,1943 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,1982 rpm,84 %,,,94 °C,,,,,,,,,,,,,,0 m
,2078 rpm,86 %,,,94 °C,,,,,,,,,,,,,,0 m
,2280 rpm,87 %,,,94 °C,,,,,,,,,,,,,,0 m
,2399 rpm,88 %,,,93 °C,,,,,,,,,,,,,,0 m
,2429 rpm,88 %,,,93 °C,,,,,,,,,,,,,,0 m
,2447 rpm,88 %,,,94 °C,,,,,,,,,,,,,,0 m
,2459 rpm,89 %,,,94 °C,,,,,,,,,,,,,,0 m
,2490 rpm,89 %,,,94 °C,,,,,,,,,,,,,,0 m
,2503 rpm,87 %,,,94 °C,,,,,,,,,,,,,,0 m
,2504 rpm,83 %,,,94 °C,,,,,,,,,,,,,,0 m
,2550 rpm,64 %,,,94 °C,,,,,,,,,,,,,,0 m
,2459 rpm,47 %,,,94 °C,,,,,,,,,,,,,,0 m
,2435 rpm,38 %,,,93 °C,,,,,,,,,,,,,,0 m
,2405 rpm,31 %,,,93 °C,,,,,,,,,,,,,,0 m
,2383 rpm,29 %,,,94 °C,,,,,,,,,,,,,,0 m
,2359 rpm,27 %,,,94 °C,,,,,,,,,,,,,,0 m
,2321 rpm,26 %,,,94 °C,,,,,,,,,,,,,,0 m
,2233 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1994 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1853 rpm,27 %,,,94 °C,,,,,,,,,,,,,,0 m
,1680 rpm,27 %,,,94 °C,,,,,,,,,,,,,,0 m
,1546 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1294 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1332 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,1351 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,1322 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,1286 rpm,37 %,,,93 °C,,,,,,,,,,,,,,0 m
,1279 rpm,37 %,,,93 °C,,,,,,,,,,,,,,0 m
,1277 rpm,37 %,,,93 °C,,,,,,,,,,,,,,0 m
,1270 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,1233 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,1238 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,1225 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,1223 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,1220 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,1215 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,1202 rpm,37 %,,,93 °C,,,,,,,,,,,,,,0 m
,1401 rpm,44 %,,,93 °C,,,,,,,,,,,,,,0 m
,1431 rpm,47 %,,,93 °C,,,,,,,,,,,,,,0 m
,1435 rpm,51 %,,,93 °C,,,,,,,,,,,,,,0 m
,1415 rpm,67 %,,,93 °C,,,,,,,,,,,,,,0 m
,1472 rpm,77 %,,,93 °C,,,,,,,,,,,,,,0 m
,1563 rpm,80 %,,,93 °C,,,,,,,,,,,,,,0 m
,1644 rpm,76 %,,,93 °C,,,,,,,,,,,,,,0 m
,1725 rpm,75 %,,,93 °C,,,,,,,,,,,,,,0 m
,1729 rpm,76 %,,,93 °C,,,,,,,,,,,,,,0 m
,1700 rpm,77 %,,,93 °C,,,,,,,,,,,,,,0 m
,1670 rpm,77 %,,,93 °C,,,,,,,,,,,,,,0 m
,1641 rpm,78 %,,,93 °C,,,,,,,,,,,,,,0 m
,1589 rpm,83 %,,,93 °C,,,,,,,,,,,,,,0 m
,1574 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,1567 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,1558 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,1552 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,1506 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,1464 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,1422 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,1426 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,1436 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,1420 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,1418 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,1429 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,1439 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,1456 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,1481 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,1470 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,1473 rpm,81 %,,,93 °C,,,,,,,,,,,,,,0 m
,1458 rpm,63 %,,,93 °C,,,,,,,,,,,,,,0 m
,1495 rpm,52 %,,,93 °C,,,,,,,,,,,,,,0 m
,1534 rpm,51 %,,,93 °C,,,,,,,,,,,,,,0 m
,1464 rpm,42 %,,,93 °C,,,,,,,,,,,,,,0 m
,1441 rpm,38 %,,,93 °C,,,,,,,,,,,,,,0 m
,1401 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,1351 rpm,33 %,,,93 °C,,,,,,,,,,,,,,0 m
,1296 rpm,31 %,,,93 °C,,,,,,,,,,,,,,0 m
,1288 rpm,28 %,,,93 °C,,,,,,,,,,,,,,0 m
,1196 rpm,28 %,,,93 °C,,,,,,,,,,,,,,0 m
,1223 rpm,29 %,,,93 °C,,,,,,,,,,,,,,0 m
,1235 rpm,28 %,,,93 °C,,,,,,,,,,,,,,0 m
,1241 rpm,28 %,,,93 °C,,,,,,,,,,,,,,0 m
,1260 rpm,28 %,,,93 °C,,,,,,,,,,,,,,0 m
,1274 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1295 rpm,32 %,,,93 °C,,,,,,,,,,,,,,0 m
,1390 rpm,67 %,,,93 °C,,,,,,,,,,,,,,0 m
,1642 rpm,82 %,,,93 °C,,,,,,,,,,,,,,0 m
,1752 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,1819 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,1855 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,1890 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,1908 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,1952 rpm,83 %,,,93 °C,,,,,,,,,,,,,,0 m
,1969 rpm,83 %,,,93 °C,,,,,,,,,,,,,,0 m
,1984 rpm,82 %,,,93 °C,,,,,,,,,,,,,,0 m
,1982 rpm,80 %,,,93 °C,,,,,,,,,,,,,,0 m
,1985 rpm,79 %,,,93 °C,,,,,,,,,,,,,,0 m
,1972 rpm,75 %,,,93 °C,,,,,,,,,,,,,,0 m
,1948 rpm,55 %,,,93 °C,,,,,,,,,,,,,,0 m
,1617 rpm,51 %,,,93 °C,,,,,,,,,,,,,,0 m
,1556 rpm,47 %,,,93 °C,,,,,,,,,,,,,,0 m
,1497 rpm,40 %,,,93 °C,,,,,,,,,,,,,,0 m
,1470 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,1446 rpm,34 %,,,93 °C,,,,,,,,,,,,,,0 m
,1414 rpm,32 %,,,93 °C,,,,,,,,,,,,,,0 m
,1363 rpm,29 %,,,93 °C,,,,,,,,,,,,,,0 m
,1312 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1276 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1191 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,1227 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1242 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1248 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1242 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1235 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1210 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1198 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,1185 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,1172 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,1163 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,1142 rpm,24 %,,,93 °C,,,,,,,,,,,,,,0 m
,1134 rpm,24 %,,,93 °C,,,,,,,,,,,,,,0 m
,1125 rpm,24 %,,,93 °C,,,,,,,,,,,,,,0 m
,1119 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,1111 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,1098 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,1089 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,1095 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1089 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1100 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1094 rpm,28 %,,,93 °C,,,,,,,,,,,,,,0 m
,1213 rpm,33 %,,,93 °C,,,,,,,,,,,,,,0 m
,1344 rpm,38 %,,,93 °C,,,,,,,,,,,,,,0 m
,1524 rpm,46 %,,,93 °C,,,,,,,,,,,,,,0 m
,1568 rpm,54 %,,,93 °C,,,,,,,,,,,,,,0 m
,1539 rpm,56 %,,,93 °C,,,,,,,,,,,,,,0 m
,1559 rpm,59 %,,,93 °C,,,,,,,,,,,,,,0 m
,1594 rpm,62 %,,,93 °C,,,,,,,,,,,,,,0 m
,1621 rpm,65 %,,,93 °C,,,,,,,,,,,,,,0 m
,1644 rpm,69 %,,,93 °C,,,,,,,,,,,,,,0 m
,1666 rpm,72 %,,,93 °C,,,,,,,,,,,,,,0 m
,1695 rpm,75 %,,,93 °C,,,,,,,,,,,,,,0 m
,1719 rpm,75 %,,,93 °C,,,,,,,,,,,,,,0 m
,1703 rpm,75 %,,,93 °C,,,,,,,,,,,,,,0 m
,1674 rpm,75 %,,,93 °C,,,,,,,,,,,,,,0 m
,1648 rpm,75 %,,,93 °C,,,,,,,,,,,,,,0 m
,1640 rpm,73 %,,,93 °C,,,,,,,,,,,,,,0 m
,1631 rpm,69 %,,,93 °C,,,,,,,,,,,,,,0 m
,1612 rpm,63 %,,,93 °C,,,,,,,,,,,,,,0 m
,1596 rpm,54 %,,,93 °C,,,,,,,,,,,,,,0 m
,1495 rpm,52 %,,,93 °C,,,,,,,,,,,,,,0 m
,1410 rpm,49 %,,,93 °C,,,,,,,,,,,,,,0 m
,1405 rpm,45 %,,,93 °C,,,,,,,,,,,,,,0 m
,1377 rpm,38 %,,,93 °C,,,,,,,,,,,,,,0 m
,1383 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,1367 rpm,33 %,,,93 °C,,,,,,,,,,,,,,0 m
,1318 rpm,29 %,,,93 °C,,,,,,,,,,,,,,0 m
,1261 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1195 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1226 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1235 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1224 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1220 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1209 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1190 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1176 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1166 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1148 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1125 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1090 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1064 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1054 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1029 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1016 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1007 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,987 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,951 rpm,28 %,,,93 °C,,,,,,,,,,,,,,0 m
,931 rpm,28 %,,,93 °C,,,,,,,,,,,,,,0 m
,898 rpm,29 %,,,93 °C,,,,,,,,,,,,,,0 m
,853 rpm,31 %,,,93 °C,,,,,,,,,,,,,,0 m
,832 rpm,32 %,,,93 °C,,,,,,,,,,,,,,0 m
,831 rpm,33 %,,,93 °C,,,,,,,,,,,,,,0 m
,831 rpm,33 %,,,93 °C,,,,,,,,,,,,,,0 m
,828 rpm,45 %,,,93 °C,,,,,,,,,,,,,,0 m
,897 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,1050 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,1241 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,1435 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,1567 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,1769 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,1823 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,1882 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,1936 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,1992 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,2062 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,2255 rpm,89 %,,,93 °C,,,,,,,,,,,,,,0 m
,2668 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,2752 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,2872 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,2965 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,3031 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,3075 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,3199 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,3415 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,3529 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,3673 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,3761 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,3858 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,3979 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,4027 rpm,88 %,,,93 °C,,,,,,,,,,,,,,0 m
,4272 rpm,89 %,,,93 °C,,,,,,,,,,,,,,0 m
,4368 rpm,88 %,,,93 °C,,,,,,,,,,,,,,0 m
,4444 rpm,88 %,,,93 °C,,,,,,,,,,,,,,0 m
,4550 rpm,88 %,,,93 °C,,,,,,,,,,,,,,0 m
,4562 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,4338 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,3834 rpm,60 %,,,93 °C,,,,,,,,,,,,,,0 m
,3362 rpm,48 %,,,93 °C,,,,,,,,,,,,,,0 m
,3244 rpm,40 %,,,93 °C,,,,,,,,,,,,,,0 m
,3123 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,2974 rpm,32 %,,,93 °C,,,,,,,,,,,,,,0 m
,2895 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,2843 rpm,28 %,,,92 °C,,,,,,,,,,,,,,0 m
,2688 rpm,27 %,,,92 °C,,,,,,,,,,,,,,0 m
,2582 rpm,26 %,,,92 °C,,,,,,,,,,,,,,0 m
,2434 rpm,25 %,,,92 °C,,,,,,,,,,,,,,0 m
,2273 rpm,25 %,,,92 °C,,,,,,,,,,,,,,0 m
,2068 rpm,25 %,,,92 °C,,,,,,,,,,,,,,0 m
,1875 rpm,25 %,,,92 °C,,,,,,,,,,,,,,0 m
,1649 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,1178 rpm,27 %,,,92 °C,,,,,,,,,,,,,,0 m
,1126 rpm,33 %,,,92 °C,,,,,,,,,,,,,,0 m
,1155 rpm,38 %,,,92 °C,,,,,,,,,,,,,,0 m
,1155 rpm,42 %,,,92 °C,,,,,,,,,,,,,,0 m
,1126 rpm,43 %,,,92 °C,,,,,,,,,,,,,,0 m
,1100 rpm,44 %,,,92 °C,,,,,,,,,,,,,,0 m
,1079 rpm,44 %,,,93 °C,,,,,,,,,,,,,,0 m
,1050 rpm,45 %,,,93 °C,,,,,,,,,,,,,,0 m
,1036 rpm,45 %,,,93 °C,,,,,,,,,,,,,,0 m
,1026 rpm,45 %,,,93 °C,,,,,,,,,,,,,,0 m
,1048 rpm,46 %,,,93 °C,,,,,,,,,,,,,,0 m
,1096 rpm,45 %,,,92 °C,,,,,,,,,,,,,,0 m
,1164 rpm,44 %,,,93 °C,,,,,,,,,,,,,,0 m
,1179 rpm,43 %,,,93 °C,,,,,,,,,,,,,,0 m
,1191 rpm,42 %,,,92 °C,,,,,,,,,,,,,,0 m
,1187 rpm,40 %,,,92 °C,,,,,,,,,,,,,,0 m
,1176 rpm,38 %,,,93 °C,,,,,,,,,,,,,,0 m
,1137 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,1065 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,1020 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,1012 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,1003 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,992 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,979 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,965 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
